,floor,floors_count,total_meters,price_per_month,district,underground,Холодильник,Стиральная машина,Телевизор,Посудомоечная машина,Кондиционер,Интернет,Площадь кухни,Высота потолков,Санузел,Балкон/лоджия,Вид из окон,Ремонт,Год постройки,Тип дома,Парковка,time_to_rent
664,6,16,38.0,24000,Невский,Рыбацкое,1.0,0.0,0.0,0.0,0.0,1.0,10.0,2.6677996422182466,1.0,1 лоджия,На улицу и двор,Евроремонт,2001.0,Кирпичный,Наземная,6
665,5,6,34.0,31000,Красносельский,Ленинский проспект,1.0,1.0,1.0,0.0,0.0,1.0,9.0,2.6,1.0,1 балкон,Во двор,Евроремонт,2013.0,Монолитно-кирпичный,Подземная,1
666,3,3,37.0,27000,Центральный,Обводный канал,1.0,1.0,0.0,0.0,0.0,1.0,13.0,3.0,1.0,нет балкона,Во двор,Косметический,1883.0,Кирпичный,Наземная,0
667,14,27,36.0,20000,Выборгский,Парнас,1.0,1.0,0.0,0.0,0.0,1.0,10.0,2.6,1.0,1 лоджия,Во двор,Косметический,2014.0,Кирпичный,Наземная,0
670,18,25,35.0,40000,Московский,Купчино,1.0,1.0,1.0,1.0,0.0,1.0,12.0,2.7,1.0,1 лоджия,На улицу,Евроремонт,2020.0,Монолитный,Наземная,0
671,3,9,35.0,27000,Невский,Улица Дыбенко,1.0,1.0,1.0,1.0,0.0,1.0,8.0,2.5,1.0,нет балкона,На улицу,Евроремонт,1973.0,Панельный,Наземная,0
672,12,28,37.0,30000,Приморский,Комендантский проспект,1.0,1.0,1.0,1.0,0.0,1.0,10.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2017.0,Монолитный,Наземная,0
673,5,16,40.5,27000,Московский,Купчино,1.0,1.0,0.0,1.0,1.0,1.0,12.5,2.6,1.0,1 балкон,Во двор,Дизайнерский,2009.0,Кирпичный,Наземная,0
674,8,14,31.0,27000,Красногвардейский,Академическая,1.0,1.0,1.0,0.0,0.0,1.0,15.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2021.0,Панельный,Наземная,0
675,6,9,34.0,20000,Выборгский,нет метро,1.0,1.0,0.0,0.0,0.0,1.0,8.0,2.5,1.0,нет балкона,На улицу и двор,Косметический,1976.0,Панельный,Открытая,0
676,3,5,35.0,20000,Калининский,Академическая,1.0,1.0,0.0,0.0,0.0,1.0,6.0,2.5,1.0,1 балкон,Во двор,Косметический,1975.0,Кирпичный,Наземная,0
677,6,21,37.0,38000,Невский,Елизаровская,1.0,1.0,1.0,0.0,0.0,1.0,18.0,2.7,1.0,1 балкон,Во двор,Евроремонт,2014.0,Кирпичный,Подземная,0
678,10,19,36.0,55000,Адмиралтейский,Московские ворота,1.0,1.0,1.0,1.0,0.0,1.0,11.0,2.6677996422182466,1.0,1 лоджия,Во двор,Дизайнерский,2022.0,Кирпичный,Наземная,0
679,5,28,43.0,30000,Выборгский,Парнас,1.0,1.0,1.0,1.0,0.0,1.0,14.0,2.6,1.0,1 лоджия,На улицу,Евроремонт,2014.0,Кирпичный,Наземная,0
680,16,16,50.0,46000,Василеостровский,Приморская,1.0,1.0,1.0,0.0,0.0,1.0,30.0,2.6677996422182466,1.0,1 балкон,На улицу,Евроремонт,2008.0,Кирпичный,Открытая,0
681,12,25,30.3,23000,Красногвардейский,Девяткино,1.0,1.0,1.0,1.0,0.0,1.0,8.3,2.7,1.0,1 лоджия,На улицу,Евроремонт,2023.0,Монолитный,Наземная,0
682,12,20,31.6,49000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,10.2,2.6677996422182466,1.0,1 балкон,На улицу,Дизайнерский,2019.0,Монолитный,Наземная,0
683,8,9,36.6,23500,Кировский,Проспект Ветеранов,1.0,1.0,0.0,1.0,0.0,1.0,7.0,2.5,1.0,1 лоджия,Во двор,Косметический,1997.0,Панельный,Наземная,0
684,8,9,40.0,27000,Курортный,Проспект Просвещения,1.0,1.0,1.0,0.0,0.0,1.0,12.0,2.5,1.0,1 лоджия,Во двор,Косметический,2020.0,Монолитно-кирпичный,Наземная,0
685,5,9,29.1,23000,Фрунзенский,Международная,1.0,1.0,0.0,0.0,0.0,0.0,8.1,2.5,1.0,нет балкона,Во двор,Косметический,1972.0,Панельный,Наземная,0
687,6,9,35.5,23000,Невский,Рыбацкое,1.0,1.0,1.0,0.0,0.0,1.0,8.7,2.5,1.0,1 балкон,Во двор,Евроремонт,1986.0,Панельный,Наземная,0
689,12,25,39.0,33000,Московский,Купчино,1.0,1.0,1.0,0.0,0.0,1.0,10.4,2.7,1.0,1 лоджия,Во двор,Косметический,2016.0,Монолитный,Наземная,0
690,7,12,32.7,28000,Пушкинский,Купчино,1.0,1.0,0.0,1.0,0.0,0.0,11.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2021.0,Монолитный,Наземная,0
691,2,5,32.0,32000,Московский,Парк Победы,1.0,1.0,0.0,0.0,0.0,0.0,6.5,2.6677996422182466,1.0,1 балкон,На улицу и двор,Евроремонт,1962.0,Кирпичный,Наземная,0
692,6,12,33.0,55000,Фрунзенский,Обводный канал,1.0,1.0,1.0,1.0,0.0,1.0,13.0,2.6677996422182466,1.0,1 лоджия,На улицу,Дизайнерский,2020.0,Монолитный,Открытая,0
693,4,12,33.0,50000,Петроградский,Чкаловская,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.6677996422182466,1.0,1 лоджия,На улицу и двор,Дизайнерский,2018.0,Монолитный,Наземная,0
695,4,12,40.0,26000,Выборгский,Проспект Просвещения,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,1981.0,Панельный,Открытая,0
696,5,16,40.0,32000,Приморский,Комендантский проспект,1.0,1.0,1.0,1.0,0.0,1.0,13.0,2.7,1.0,1 балкон,Во двор,Косметический,2004.0,Кирпичный,Открытая,0
697,4,5,31.2,35000,Калининский,Академическая,1.0,1.0,0.0,1.0,1.0,1.0,5.6,2.5,1.0,1 лоджия,Во двор,Евроремонт,1967.0,Панельный,Наземная,0
698,4,20,37.0,25000,Калининский,Лесная,1.0,1.0,1.0,0.0,0.0,0.0,10.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2014.0,Панельный,Наземная,0
699,6,27,45.0,30000,Выборгский,Парнас,1.0,1.0,0.0,1.0,0.0,0.0,12.0,2.6,1.0,1 балкон,Во двор,Косметический,2013.0,Кирпичный,Наземная,0
700,5,25,30.0,20000,Красногвардейский,Девяткино,1.0,1.0,1.0,0.0,0.0,1.0,7.0,2.6,1.0,1 лоджия,Во двор,Косметический,2020.0,Монолитный,Наземная,0
701,5,19,50.0,50000,Адмиралтейский,Московские ворота,1.0,1.0,1.0,1.0,1.0,1.0,15.0,2.6677996422182466,1.0,1 лоджия,Во двор,Евроремонт,2022.0,Кирпичный,Наземная,0
702,9,17,42.0,45000,Адмиралтейский,Фрунзенская,1.0,1.0,1.0,1.0,0.0,0.0,13.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2021.0,Монолитный,Наземная,0
703,4,9,35.0,27000,Невский,Ломоносовская,1.0,1.0,1.0,0.0,0.0,0.0,8.0,2.6,1.0,1 лоджия,Во двор,Косметический,1975.0,Кирпичный,Наземная,0
704,5,9,46.0,56000,Центральный,Площадь Восстания,1.0,1.0,1.0,1.0,1.0,1.0,15.0,2.6677996422182466,1.0,1 балкон,Во двор,Евроремонт,2014.0,Монолитно-кирпичный,Открытая,0
705,9,25,36.0,23000,Приморский,Беговая,1.0,1.0,0.0,0.0,0.0,0.0,12.0,2.6677996422182466,1.0,1 балкон,Во двор,Косметический,2023.0,Кирпичный,Наземная,0
706,16,21,42.0,36000,Выборгский,Проспект Просвещения,1.0,1.0,1.0,0.0,0.0,1.0,12.0,2.7,1.0,1 лоджия,На улицу,Дизайнерский,2013.0,Монолитный,Подземная,0
707,8,18,39.0,26000,Приморский,Комендантский проспект,1.0,1.0,0.0,0.0,0.0,0.0,9.0,2.6,1.0,1 лоджия,Во двор,Евроремонт,2008.0,Панельный,Наземная,0
708,8,8,36.0,30000,Красносельский,Проспект Ветеранов,1.0,1.0,0.0,1.0,0.0,0.0,16.2,2.6677996422182466,1.0,1 балкон,На улицу,Евроремонт,2022.0,Монолитный,Многоуровневая,0
709,12,29,43.0,26000,Выборгский,Парнас,1.0,1.0,0.0,0.0,0.0,1.0,15.0,2.6,1.0,1 балкон,Во двор,Евроремонт,2015.0,Монолитный,Наземная,0
710,5,15,46.0,65000,Адмиралтейский,Фрунзенская,1.0,1.0,1.0,1.0,0.0,1.0,12.4,2.8,1.0,1 лоджия,Во двор,Дизайнерский,2018.0,Кирпичный,Открытая,0
711,9,14,30.0,35000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,8.4,2.7,1.0,1 лоджия,Во двор,Евроремонт,2017.0,Монолитный,Наземная,0
712,1,12,35.4,18000,Выборгский,Удельная,1.0,1.0,1.0,0.0,0.0,0.0,6.8,2.5,1.0,нет балкона,Во двор,Косметический,1968.0,Кирпичный,Наземная,0
713,2,5,35.66,25000,Московский,Московская,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.7,1.0,1 лоджия,На улицу,Косметический,2023.0,Монолитный,Открытая,0
714,11,15,47.0,40000,Приморский,Комендантский проспект,1.0,1.0,1.0,1.0,0.0,1.0,19.0,2.7,1.0,2 лоджии,На улицу,Дизайнерский,2022.0,Монолитный,Наземная,0
715,5,27,36.2,33000,Калининский,Гражданский проспект,1.0,1.0,1.0,1.0,0.0,1.0,9.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2011.0,Монолитно-кирпичный,Наземная,0
716,7,14,30.0,23000,Красногвардейский,Академическая,1.0,1.0,0.0,0.0,0.0,0.0,10.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2021.0,Панельный,Наземная,0
717,6,16,57.0,40000,Приморский,Старая Деревня,1.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,1.0,1 лоджия,Во двор,Евроремонт,2005.0,Монолитно-кирпичный,Наземная,0
718,4,10,36.0,42000,Выборгский,Удельная,1.0,1.0,1.0,0.0,0.0,1.0,12.0,3.0,1.0,1 балкон,На улицу,Евроремонт,2022.0,Монолитный,Подземная,0
719,18,19,39.0,38000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,15.0,2.7,1.0,1 балкон,Во двор,Евроремонт,2018.0,Монолитный,Наземная,0
720,2,10,39.0,19000,Колпинский,Рыбацкое,1.0,1.0,0.0,0.0,0.0,0.0,13.2,2.6677996422182466,1.0,1 балкон,Во двор,Косметический,2017.0,Монолитный,Наземная,0
721,9,25,41.0,40000,Фрунзенский,Проспект Славы,1.0,1.0,0.0,1.0,0.0,1.0,11.7,2.7,1.0,"1 лоджия, 1 балкон",На улицу,Косметический,2016.0,Панельный,Многоуровневая,0
722,4,9,35.0,24000,Невский,Улица Дыбенко,1.0,1.0,1.0,0.0,0.0,0.0,8.5,2.6,1.0,1 балкон,Во двор,Косметический,1990.0,Панельный,Наземная,0
723,6,20,38.0,30000,Выборгский,Проспект Просвещения,1.0,1.0,0.0,0.0,0.0,0.0,9.0,2.7,1.0,нет балкона,Во двор,Евроремонт,2013.0,Монолитный,Наземная,0
724,7,7,42.2,46000,Центральный,Площадь Восстания,1.0,1.0,1.0,1.0,0.0,1.0,12.1,2.8,1.0,1 лоджия,На улицу,Дизайнерский,2013.0,Кирпичный,Наземная,0
725,12,16,40.0,19000,Красносельский,Ленинский проспект,1.0,1.0,0.0,0.0,0.0,1.0,10.0,2.5,1.0,1 лоджия,Во двор,Косметический,1989.0,Панельный,Наземная,0
726,1,10,60.0,55000,Центральный,Площадь Александра Невского,1.0,1.0,1.0,1.0,0.0,1.0,20.0,2.7,1.0,нет балкона,На улицу и двор,Евроремонт,2014.0,Монолитно-кирпичный,Наземная,0
727,14,25,28.0,25000,Выборгский,Парнас,1.0,1.0,0.0,0.0,0.0,1.0,12.0,2.6677996422182466,1.0,1 лоджия,На улицу и двор,Евроремонт,2022.0,Кирпичный,Наземная,0
728,4,23,38.0,30000,Красногвардейский,Ладожская,1.0,1.0,1.0,1.0,0.0,1.0,10.0,2.6677996422182466,1.0,1 балкон,На улицу,Евроремонт,2016.0,Панельный,Наземная,1
729,4,10,34.0,28000,Выборгский,Озерки,1.0,1.0,1.0,0.0,0.0,1.0,7.0,2.6677996422182466,1.0,нет балкона,На улицу,Евроремонт,1977.0,Панельный,Наземная,0
730,3,18,37.0,25000,Красногвардейский,Ладожская,1.0,1.0,0.0,0.0,0.0,1.0,10.0,2.7,1.0,1 лоджия,На улицу,Косметический,2004.0,Кирпичный,Наземная,0
731,24,24,38.0,25000,Выборгский,Парнас,1.0,1.0,0.0,0.0,0.0,1.0,11.0,2.6677996422182466,1.0,1 лоджия,Во двор,Косметический,2017.0,Кирпичный,Наземная,0
732,3,7,33.0,21000,Красносельский,Проспект Ветеранов,1.0,1.0,1.0,0.0,0.0,1.0,9.0,2.7,1.0,нет балкона,Во двор,Косметический,2019.0,Монолитный,Наземная,0
733,9,25,50.0,35000,Приморский,Беговая,1.0,1.0,1.0,0.0,0.0,1.0,12.0,2.6677996422182466,1.0,1 лоджия,Во двор,Евроремонт,2007.0,Кирпичный,Наземная,0
734,6,25,36.8,36000,Фрунзенский,Проспект Славы,1.0,1.0,0.0,0.0,0.0,0.0,10.2,2.6677996422182466,1.0,1 балкон,На улицу и двор,Евроремонт,2016.0,Панельный,Наземная,5
735,5,24,36.5,30000,Невский,Улица Дыбенко,1.0,1.0,1.0,0.0,0.0,1.0,9.5,2.7,1.0,1 лоджия,На улицу,Евроремонт,2019.0,Блочный,Подземная,0
736,15,24,40.0,30000,Невский,Улица Дыбенко,1.0,1.0,1.0,0.0,0.0,0.0,20.0,2.6,1.0,1 лоджия,На улицу,Евроремонт,2020.0,Монолитный,Наземная,4
737,12,25,38.0,38000,Кировский,Ленинский проспект,1.0,1.0,1.0,0.0,0.0,1.0,10.3,2.6677996422182466,1.0,1 лоджия,Во двор,Евроремонт,2010.0,Кирпичный,Наземная,6
738,12,27,40.4,40000,Фрунзенский,Дунайская,1.0,1.0,0.0,1.0,0.0,1.0,12.1,2.7,1.0,1 лоджия,Во двор,Евроремонт,2019.0,Монолитный,Подземная,0
739,9,16,35.0,40000,Красногвардейский,Ладожская,1.0,1.0,1.0,0.0,0.0,1.0,10.2,2.6,1.0,1 лоджия,На улицу,Евроремонт,2018.0,Монолитно-кирпичный,Наземная,0
740,12,16,34.5,30000,Фрунзенский,Проспект Славы,1.0,1.0,1.0,0.0,0.0,1.0,8.8,2.7,1.0,1 лоджия,На улицу и двор,Косметический,2007.0,Монолитный,Подземная,0
741,3,14,41.0,50000,Петроградский,Петроградская,1.0,1.0,1.0,1.0,0.0,1.0,12.0,2.6677996422182466,1.0,1 балкон,Во двор,Евроремонт,2014.0,Монолитный,Наземная,0
742,3,9,33.0,19000,Невский,Проспект Большевиков,1.0,1.0,0.0,0.0,0.0,0.0,7.0,2.6677996422182466,1.0,нет балкона,Во двор,Косметический,1972.0,Панельный,Наземная,0
743,2,16,42.0,38000,Невский,Проспект Большевиков,1.0,1.0,1.0,1.0,0.0,1.0,12.0,2.6,1.0,1 балкон,Во двор,Дизайнерский,2006.0,Панельный,Наземная,0
744,4,17,47.0,30000,Приморский,нет метро,1.0,1.0,1.0,0.0,0.0,1.0,22.0,2.8,1.0,1 лоджия,На улицу,Косметический,2005.0,Кирпичный,Наземная,0
745,8,10,36.2,30000,Фрунзенский,Проспект Славы,1.0,1.0,1.0,0.0,0.0,1.0,8.1,2.6677996422182466,1.0,1 балкон,На улицу,Евроремонт,2006.0,Панельный,Наземная,0
746,7,9,33.0,38000,Московский,Звездная,1.0,1.0,1.0,0.0,0.0,1.0,9.5,2.5,1.0,1 балкон,Во двор,Евроремонт,1966.0,Кирпичный,Наземная,0
747,8,12,38.0,42000,Выборгский,Лесная,1.0,1.0,1.0,1.0,1.0,1.0,17.0,2.6677996422182466,1.0,1 лоджия,Во двор,Евроремонт,2022.0,Монолитный,Открытая,0
748,9,22,32.0,37000,Приморский,Старая Деревня,1.0,1.0,1.0,0.0,0.0,1.0,16.0,2.7,1.0,1 балкон,Во двор,Евроремонт,2016.0,Монолитный,Наземная,0
