,id,floor,floors_count,total_meters,price_per_month,district,underground,Холодильник,Стиральная машина,Телевизор,Посудомоечная машина,Кондиционер,Интернет,Площадь кухни,Высота потолков,Санузел,Балкон/лоджия,Вид из окон,Ремонт,Год постройки,Тип дома,Парковка,adress,time_to_rent,m_lat,m_long,a_lat,a_long,time_to_metro
33,298709077.0,7,24,38.0,35000,Красногвардейский,Новочеркасская,1.0,1.0,1.0,0.0,0.0,0.0,10.0,2.6,1.0,1 балкон,Во двор,Евроремонт,2016.0,Панельный,Подземная,проспект Энергетиков 9К1 Санкт-Петербург,0,59.928916,30.411485,59.937761,30.436278,25.1397
34,298708931.0,6,10,38.0,25000,Приморский,Пионерская,1.0,1.0,0.0,0.0,0.0,1.0,7.5,2.6,1.0,нет балкона,Во двор,Косметический,1975.0,Панельный,Наземная,Серебристый бульвар 18К2 Санкт-Петербург,5,60.002517,30.296671,60.0041,30.277869,14.42835
35,298708596.0,13,18,45.0,33000,Приморский,Пионерская,1.0,1.0,1.0,0.0,0.0,1.0,12.0,2.67277397260274,1.0,1 балкон,Во двор,Косметический,2004.0,Монолитный,Открытая,Коломяжский проспект 26 Санкт-Петербург,12,60.002517,30.296671,60.004285,30.295261,4.3498
36,298708387.0,4,19,38.5,35000,Калининский,Выборгская,1.0,1.0,0.0,0.0,0.0,0.0,10.5,2.6,1.0,1 лоджия,Во двор,Косметический,2018.0,Монолитно-кирпичный,Наземная,проспект Металлистов 117 Санкт-Петербург,5,59.971006,30.347309,59.97599,30.386754,41.055033333333334
37,298707524.0,25,28,35.0,32000,Выборгский,Парнас,1.0,1.0,1.0,0.0,0.0,1.0,9.0,2.67277397260274,1.0,нет балкона,Во двор,Евроремонт,2014.0,Кирпичный,Наземная, Николая Рубцова 11к1 Санкт-Петербург,2,60.066913,30.334023,60.077458,30.337895,16.746333333333332
38,298705744.0,9,11,42.9,58000,Адмиралтейский,Фрунзенская,1.0,1.0,1.0,1.0,0.0,1.0,12.4,2.8,1.0,1 лоджия,Во двор,Евроремонт,2015.0,Панельный,Наземная,Московский проспект 73к4 Санкт-Петербург,4,59.906179,30.31753,59.905006,30.316695,2.3792666666666666
39,298705348.0,16,25,35.0,35000,Калининский,Гражданский проспект,1.0,1.0,0.0,0.0,0.0,1.0,10.0,2.8,1.0,1 лоджия,Во двор,Косметический,2019.0,Монолитный,Подземная,Гражданский проспект 107к4 Санкт-Петербург,2,60.034829,30.418195,60.028681,30.414665,16.04105
40,298704422.0,5,8,42.0,75000,Центральный,Площадь Восстания,1.0,1.0,1.0,1.0,1.0,1.0,15.0,2.67277397260274,1.0,1 лоджия,На улицу,Дизайнерский,2019.0,Кирпичный,Подземная,Полтавский проезд 3 Санкт-Петербург,14,59.931522,30.360568,59.927116,30.367925,12.309633333333332
41,298704357.0,6,14,36.3,36000,Василеостровский,Приморская,1.0,1.0,1.0,1.0,0.0,1.0,12.0,2.5,1.0,1 лоджия,На улицу,Дизайнерский,1989.0,Кирпичный,Наземная,Морская набережная 17к1 Санкт-Петербург,5,59.94846,30.234607,59.944932,30.206992,25.49465
43,298703067.0,15,28,35.0,30000,Невский,Рыбацкое,1.0,1.0,1.0,1.0,0.0,1.0,9.0,2.6,1.0,1 лоджия,Во двор,Евроремонт,2010.0,Монолитно-кирпичный,Наземная,Караваевская  28к1 Санкт-Петербург,6,59.830856,30.500319,59.832114,30.510057,9.632583333333335
44,298703054.0,19,26,40.0,30000,Выборгский,Парнас,1.0,1.0,1.0,0.0,0.0,1.0,16.0,2.6,1.0,1 лоджия,На улицу и двор,Косметический,2018.0,Кирпичный,Наземная, Николая Рубцова 5 Санкт-Петербург,14,60.066913,30.334023,60.075986,30.343806,18.095633333333335
45,298702986.0,2,6,31.0,33000,Приморский,Черная речка,1.0,1.0,1.0,0.0,0.0,1.0,6.0,2.67277397260274,1.0,нет балкона,На улицу,Евроремонт,1961.0,Панельный,Наземная,Ланское шоссе 27 Санкт-Петербург,2,59.985521,30.30083,59.991858,30.309652,13.021566666666667
46,298702693.0,4,27,43.0,50000,Московский,Московская,1.0,1.0,1.0,0.0,0.0,1.0,17.8,2.8,1.0,нет балкона,Во двор,Евроремонт,2019.0,Панельный,Наземная, Типанова 25к1 Санкт-Петербург,14,59.852018,30.322399,59.853885,30.347462,23.788083333333336
47,298701978.0,8,14,42.0,48000,Адмиралтейский,Фрунзенская,1.0,1.0,1.0,0.0,0.0,1.0,15.0,2.67277397260274,1.0,2 лоджии,Во двор,Евроремонт,2018.0,Кирпичный,Многоуровневая, Парфеновская 5 Санкт-Петербург,11,59.906179,30.31753,59.904775,30.31082,7.266166666666667
48,298701925.0,9,14,38.6,40000,Василеостровский,Василеостровская,1.0,1.0,1.0,1.0,0.0,0.0,13.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2021.0,Блочный,Подземная,Уральская  21 Санкт-Петербург,2,59.94252,30.278274,59.955939,30.252896,27.373716666666667
49,298699643.0,7,9,36.0,18000,Калининский,Гражданский проспект,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.5,1.0,1 балкон,Во двор,Косметический,1972.0,Кирпичный,Наземная, Руставели 58К1 Санкт-Петербург,3,60.034829,30.418195,60.035522,30.430861,16.786133333333332
50,298698956.0,5,8,55.0,60000,Центральный,Площадь Восстания,1.0,1.0,1.0,1.0,0.0,1.0,17.0,2.67277397260274,1.0,нет балкона,На улицу,Евроремонт,2008.0,Монолитный,Многоуровневая,Невский проспект 152 Санкт-Петербург,6,59.931522,30.360568,59.928126,30.373971,11.626716666666665
51,298691315.0,26,29,37.0,24000,Выборгский,Парнас,1.0,1.0,1.0,0.0,0.0,1.0,9.0,2.6,1.0,1 лоджия,Во двор,Косметический,2014.0,Кирпичный,Наземная, Федора Абрамова 18к1 Санкт-Петербург,11,60.066913,30.334023,60.079895,30.341713,18.9518
52,298690111.0,4,26,42.0,25000,Выборгский,Парнас,1.0,1.0,1.0,0.0,0.0,1.0,13.0,2.6,1.0,1 лоджия,Во двор,Косметический,2012.0,Кирпичный,Наземная, Валерия Гаврилина 5 Санкт-Петербург,14,60.066913,30.334023,60.074527,30.335335,11.612166666666667
53,298689745.0,2,9,33.0,25000,Выборгский,Проспект Просвещения,1.0,1.0,1.0,0.0,0.0,0.0,6.3,2.6,1.0,нет балкона,Во двор,Косметический,1979.0,Монолитный,Наземная,проспект Просвещения 22К2 Санкт-Петербург,12,60.051176,30.332676,60.057366,30.320342,14.621683333333333
54,298687928.0,3,11,41.1,60000,Василеостровский,Спортивная,1.0,1.0,1.0,1.0,0.0,1.0,10.8,2.7,1.0,1 балкон,На улицу,Дизайнерский,2015.0,Кирпичный,Наземная,набережная Реки Смоленки 3к2 Санкт-Петербург,10,59.95019,30.288335,59.94969,30.262805,22.940683333333332
55,298687004.0,4,8,36.0,32000,Красносельский,Ленинский проспект,1.0,1.0,0.0,0.0,0.0,1.0,9.0,2.7,1.0,нет балкона,Во двор,Дизайнерский,2019.0,Монолитный,Наземная,Петергофское шоссе 84к19 Санкт-Петербург,15,59.850712,30.268356,59.846007,30.108106,118.52228333333333
56,298686935.0,6,10,35.5,30000,Приморский,Беговая,1.0,1.0,0.0,0.0,0.0,1.0,8.0,2.67277397260274,1.0,1 балкон,Во двор,Косметический,1990.0,Панельный,Наземная,Яхтенная  8К1 Санкт-Петербург,7,59.988005,30.202609,59.988473,30.215239,11.700716666666667
57,298686154.0,13,25,40.0,40000,Невский,Улица Дыбенко,1.0,1.0,1.0,1.0,1.0,1.0,14.0,2.6,1.0,1 лоджия,На улицу,Дизайнерский,2019.0,Монолитный,Наземная,Дальневосточный проспект 33к1 Санкт-Петербург,9,59.907437,30.483368,59.898837,30.458655,24.040883333333333
59,298686048.0,3,4,31.0,20000,Красносельский,Проспект Ветеранов,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.5,1.0,1 балкон,На улицу,Косметический,1964.0,Монолитный,Наземная, Пограничника Гарькавого 28К1 Санкт-Петербург,5,59.841961,30.252115,59.837065,30.147111,78.13801666666667
60,298685060.0,4,18,37.0,30000,Невский,Проспект Большевиков,1.0,1.0,1.0,0.0,0.0,1.0,9.0,2.6,1.0,1 балкон,На улицу,Косметический,2008.0,Панельный,Наземная, Бадаева 8к1 Санкт-Петербург,4,59.919865,30.466713,59.918088,30.447301,16.299
61,298685025.0,6,25,43.0,34999,Приморский,Комендантский проспект,1.0,1.0,1.0,1.0,0.0,1.0,12.0,2.8,1.0,1 лоджия,Во двор,Дизайнерский,2011.0,Кирпичный,Наземная,проспект Королева 65 Санкт-Петербург,5,60.008716,30.258385,60.033679,30.242224,40.55173333333333
62,298684379.0,2,8,40.0,33000,Выборгский,Площадь Мужества,1.0,1.0,1.0,0.0,0.0,1.0,10.5,2.5,1.0,нет балкона,Во двор,Евроремонт,1966.0,Кирпичный,Наземная,проспект Тореза 36К2 Санкт-Петербург,5,59.99971,30.366614,60.005095,30.353247,14.475316666666666
63,298681034.0,11,16,53.0,55000,Фрунзенский,Дунайская,1.0,1.0,0.0,1.0,0.0,1.0,16.0,2.67277397260274,1.0,нет балкона,На улицу,Евроремонт,2008.0,Кирпичный,Открытая,Бухарестская  118к1 Санкт-Петербург,15,59.839863,30.410874,59.846875,30.40631,11.389000000000001
64,298680708.0,22,23,44.0,50000,Фрунзенский,Международная,1.0,1.0,1.0,1.0,0.0,1.0,12.0,2.67277397260274,1.0,нет балкона,На улицу,Дизайнерский,2014.0,Кирпичный,Открытая,Бухарестская  80 Санкт-Петербург,8,59.870208,30.379298,59.866305,30.386287,15.092366666666667
65,298680516.0,12,15,69.0,55000,Невский,Проспект Большевиков,1.0,1.0,1.0,1.0,0.0,1.0,20.0,2.7,1.0,1 лоджия,На улицу,Евроремонт,2010.0,Кирпичный,Многоуровневая, Бадаева 14к2 Санкт-Петербург,6,59.919865,30.466713,59.918237,30.442953,19.740816666666667
67,298678809.0,13,25,40.0,40000,Фрунзенский,Международная,1.0,1.0,1.0,1.0,1.0,1.0,11.0,2.8,1.0,1 лоджия,На улицу,Евроремонт,2011.0,Кирпичный,Наземная, Белы Куна 1к3 Санкт-Петербург,4,59.870208,30.379298,59.869625,30.37787,8.0245
68,298678640.0,1,5,35.0,53000,Центральный,Площадь Восстания,1.0,1.0,1.0,1.0,1.0,1.0,15.0,2.67277397260274,1.0,нет балкона,Во двор,Евроремонт,1914.0,Кирпичный,Открытая, Рылеева 3 Санкт-Петербург,15,59.931522,30.360568,59.942403,30.352052,21.433716666666665
69,298678639.0,3,5,31.0,28000,Московский,Электросила,1.0,1.0,0.0,0.0,0.0,0.0,6.0,2.5,1.0,нет балкона,Во двор,Косметический,1960.0,Кирпичный,Наземная,Благодатная  27 Санкт-Петербург,15,59.879164,30.318707,59.875379,30.309301,10.922233333333333
70,298677910.0,8,18,38.0,35000,Красносельский,Ленинский проспект,1.0,1.0,1.0,1.0,0.0,1.0,9.6,2.8,1.0,1 лоджия,Во двор,Евроремонт,2010.0,Панельный,Подземная,Ленинский проспект 55к2 Санкт-Петербург,13,59.850712,30.268356,59.861345,30.171644,73.37613333333334
71,298677513.0,8,19,42.0,45000,Василеостровский,Приморская,1.0,1.0,1.0,1.0,0.0,1.0,17.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2017.0,Монолитный,Наземная,бульвар Вилькицкий 6 Санкт-Петербург,3,59.94846,30.234607,59.93754,30.198512,35.49381666666667
72,298677002.0,2,5,34.0,32000,Адмиралтейский,Нарвская,1.0,1.0,0.0,0.0,0.0,1.0,6.0,2.8,1.0,нет балкона,Во двор,Евроремонт,1932.0,Кирпичный,Наземная,Бумажная  22К4 Санкт-Петербург,1,59.901111,30.275004,59.90778,30.266542,17.22123333333333
73,298676983.0,10,17,45.0,45000,Калининский,Лесная,1.0,1.0,1.0,1.0,0.0,1.0,6.0,2.8,1.0,1 балкон,Во двор,Евроремонт,2006.0,Кирпичный,Наземная,Кондратьевский проспект 62к2 Санкт-Петербург,5,59.984769,30.344363,59.980646,30.39448,39.717650000000006
75,298676034.0,19,22,42.5,28000,Невский,Улица Дыбенко,1.0,1.0,0.0,0.0,0.0,1.0,11.0,2.8,1.0,1 лоджия,Во двор,Косметический,2013.0,Монолитный,Наземная, Ворошилова 29к1 Санкт-Петербург,14,59.907437,30.483368,59.932955,30.46082,44.73886666666667
76,298668041.0,13,18,40.0,40000,Выборгский,Лесная,1.0,1.0,1.0,0.0,0.0,1.0,9.5,2.67277397260274,1.0,1 лоджия,На улицу,Евроремонт,2012.0,Монолитный,Наземная,Лесной проспект 67к1 Санкт-Петербург,2,59.984769,30.344363,59.986803,30.342054,5.445383333333334
77,298668034.0,13,16,42.0,50000,Красногвардейский,Ладожская,1.0,1.0,1.0,1.0,1.0,1.0,11.0,2.5,1.0,1 лоджия,На улицу,Евроремонт,2018.0,Монолитно-кирпичный,Подземная,Заневский проспект 42 Санкт-Петербург,12,59.932428,30.439198,59.934285,30.434006,12.455900000000002
78,298664666.0,13,15,37.2,20000,Калининский,Выборгская,1.0,1.0,1.0,0.0,0.0,1.0,8.0,2.5,1.0,1 лоджия,Во двор,Косметический,1974.0,Кирпичный,Наземная,Пискаревский проспект 12К1 Санкт-Петербург,9,59.971006,30.347309,59.966205,30.4087,51.07118333333334
79,298663779.0,8,9,31.8,25000,Калининский,Академическая,1.0,1.0,0.0,0.0,0.0,1.0,8.2,2.5,1.0,нет балкона,На улицу,Косметический,1966.0,Панельный,Наземная,Северный проспект 87К1 Санкт-Петербург,10,60.012719,30.396133,60.017495,30.421806,22.860233333333333
80,298662763.0,14,15,40.0,35000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,12.0,2.67277397260274,1.0,1 лоджия,На улицу,Евроремонт,1988.0,Панельный,Наземная,проспект Авиаконструкторов 1 Санкт-Петербург,9,60.008716,30.258385,60.009107,30.24898,8.879516666666666
81,298661462.0,5,5,44.0,35000,Выборгский,Пионерская,1.0,1.0,1.0,0.0,0.0,1.0,6.0,2.5,1.0,1 балкон,Во двор,Евроремонт,1964.0,Кирпичный,Наземная,Светлановский проспект 29 Санкт-Петербург,4,60.002517,30.296671,60.008068,30.343851,36.30058333333333
82,298661359.0,1,19,36.0,28000,Московский,Московская,1.0,1.0,0.0,0.0,0.0,1.0,9.0,2.6,1.0,нет балкона,Во двор,Косметический,1992.0,Кирпичный,Наземная,Варшавская  63К1 Санкт-Петербург,5,59.852018,30.322399,59.849157,30.314116,11.2596
83,298659886.0,7,9,33.0,30000,Фрунзенский,Международная,1.0,1.0,1.0,0.0,0.0,1.0,8.5,2.5,1.0,1 балкон,Во двор,Косметический,1967.0,Кирпичный,Наземная,Пражская  17К1 Санкт-Петербург,13,59.870208,30.379298,59.873446,30.389099,14.954066666666668
84,298655219.0,7,12,38.0,22000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.67277397260274,1.0,нет балкона,Во двор,Косметический,1988.0,Панельный,Открытая,Комендантский проспект 17К2 Санкт-Петербург,5,60.008716,30.258385,60.011234,30.25975,5.649183333333334
85,298654659.0,5,16,39.0,20000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.7,1.0,1 лоджия,Во двор,Косметический,1994.0,Панельный,Наземная, Репищева 19К3 Санкт-Петербург,14,60.008716,30.258385,60.025655,30.286745,38.20451666666667
86,298654246.0,3,21,35.0,30000,Красносельский,Ленинский проспект,1.0,1.0,0.0,0.0,0.0,1.0,13.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2020.0,Монолитно-кирпичный,Наземная,Ленинский проспект 43 Санкт-Петербург,10,59.850712,30.268356,59.865822,30.157405,83.72409999999999
87,298652687.0,3,5,31.0,25000,Выборгский,Площадь Мужества,1.0,1.0,1.0,0.0,0.0,1.0,6.0,2.5,1.0,нет балкона,Во двор,Косметический,1964.0,Кирпичный,Наземная, Орбели 16 Санкт-Петербург,2,59.99971,30.366614,60.003214,30.339108,22.546966666666666
88,298651322.0,5,18,34.7,38000,Невский,Проспект Большевиков,1.0,1.0,1.0,0.0,1.0,0.0,9.0,2.7,1.0,1 лоджия,На улицу,Косметический,2011.0,Кирпичный,Наземная, Бадаева 14к1 Санкт-Петербург,11,59.919865,30.466713,59.919491,30.442513,19.35965
89,298651273.0,15,27,37.0,40000,Калининский,Гражданский проспект,1.0,1.0,0.0,0.0,1.0,1.0,9.1,2.7,1.0,1 лоджия,Во двор,Евроремонт,2011.0,Монолитно-кирпичный,Наземная,проспект Луначарского 78к5 Санкт-Петербург,6,60.034829,30.418195,60.035117,30.374304,42.097899999999996
90,298649438.0,12,12,40.0,28000,Фрунзенский,Дунайская,1.0,1.0,0.0,1.0,0.0,1.0,4.0,2.7,1.0,нет балкона,На улицу,Косметический,2007.0,Панельный,Наземная,Малая Бухарестская  10к2 Санкт-Петербург,16,59.839863,30.410874,59.84946,30.415374,18.85666666666667
91,298648759.0,1,5,32.0,18000,Красногвардейский,Гражданский проспект,1.0,1.0,1.0,0.0,0.0,1.0,6.0,2.5,1.0,нет балкона,Во двор,Косметический,1980.0,Кирпичный,Наземная,Пискаревский проспект 161 Санкт-Петербург,11,60.034829,30.418195,60.005,30.45022,65.1725
92,298648686.0,2,2,44.0,25000,Невский,Ломоносовская,1.0,1.0,1.0,0.0,0.0,1.0,18.0,2.8,1.0,2 балкона,На улицу и двор,Евроремонт,1947.0,Кирпичный,Наземная, Кибальчича 4К4 Санкт-Петербург,11,59.877335,30.441695,59.866956,30.437554,18.96945
93,298647700.0,5,17,38.5,42000,Выборгский,Озерки,1.0,1.0,1.0,1.0,0.0,1.0,11.0,2.7,1.0,1 балкон,Во двор,Евроремонт,2016.0,Кирпичный,Наземная,Лиственная  18к1 Санкт-Петербург,3,60.037144,30.321869,60.028357,30.337185,21.431933333333333
94,298643854.0,16,28,36.0,30000,Невский,Рыбацкое,1.0,1.0,0.0,0.0,0.0,1.0,9.0,2.6,1.0,1 балкон,Во двор,Косметический,2010.0,Монолитно-кирпичный,Наземная,Караваевская  28к1 Санкт-Петербург,4,59.830856,30.500319,59.832114,30.510057,9.632583333333335
95,298642385.0,1,24,35.0,38000,Невский,Улица Дыбенко,1.0,1.0,0.0,0.0,0.0,1.0,6.0,2.67277397260274,1.0,нет балкона,Во двор,Косметический,2023.0,Монолитный,Многоуровневая, Крыленко 6к2 Санкт-Петербург,6,59.907437,30.483368,59.895872,30.455592,27.917066666666663
96,298640964.0,2,12,35.8,25000,Московский,Московская,1.0,1.0,1.0,0.0,0.0,1.0,7.3,2.67277397260274,1.0,1 лоджия,Во двор,Косметический,1979.0,Панельный,Наземная,Пулковское шоссе 5К1 Санкт-Петербург,2,59.852018,30.322399,59.839276,30.318895,19.084116666666667
97,298635852.0,3,26,31.0,27000,Фрунзенский,Проспект Славы,1.0,1.0,0.0,0.0,0.0,1.0,10.0,2.8,1.0,1 балкон,Во двор,Евроремонт,1998.0,Кирпичный,Наземная,проспект Славы 31 Санкт-Петербург,12,59.856614,30.39545,59.856573,30.384949,10.584116666666667
98,298629116.0,22,25,32.0,25000,Пушкинский,Купчино,1.0,1.0,1.0,0.0,0.0,1.0,7.0,2.7,1.0,1 балкон,Во двор,Косметический,2015.0,Монолитный,Наземная,проспект Новгородский 10 Санкт-Петербург,4,59.829807,30.375453,59.806821,30.369282,44.29373333333333
99,298626480.0,16,20,36.0,40000,Василеостровский,Приморская,1.0,1.0,1.0,1.0,0.0,1.0,10.8,2.67277397260274,1.0,1 лоджия,На улицу,Евроремонт,2020.0,Монолитный,Наземная,бульвар Вилькицкий 7 Санкт-Петербург,12,59.94846,30.234607,59.938491,30.196428,36.498866666666665
100,298625125.0,2,28,37.0,28000,Невский,Рыбацкое,1.0,1.0,0.0,0.0,0.0,1.0,8.0,2.6,1.0,нет балкона,Во двор,Косметический,2010.0,Монолитно-кирпичный,Наземная,Караваевская  28к1 Санкт-Петербург,6,59.830856,30.500319,59.832114,30.510057,9.632583333333335
101,298620274.0,8,17,32.0,35000,Кировский,Нарвская,1.0,1.0,1.0,0.0,0.0,1.0,8.0,2.7,1.0,1 балкон,Во двор,Косметический,2010.0,Блочный,Наземная,Оборонная  22 Санкт-Петербург,2,59.901111,30.275004,59.893087,30.259607,23.659916666666668
102,298615058.0,3,10,34.0,19000,Московский,Звездная,1.0,1.0,0.0,0.0,0.0,1.0,8.0,2.5,1.0,1 балкон,Во двор,Косметический,1970.0,Кирпичный,Наземная, Типанова 29 Санкт-Петербург,9,59.83328,30.349447,59.853975,30.357289,35.581133333333334
103,298615037.0,10,26,41.0,30000,Приморский,Комендантский проспект,1.0,1.0,1.0,1.0,0.0,0.0,10.0,2.7,1.0,1 балкон,Во двор,Евроремонт,2008.0,Монолитно-кирпичный,Наземная,Камышовая  38к1 Санкт-Петербург,17,60.008716,30.258385,60.009017,30.220126,30.473850000000002
104,298612331.0,6,14,44.1,28000,Красногвардейский,Девяткино,0.0,1.0,0.0,0.0,0.0,1.0,22.0,2.7,1.0,1 балкон,Во двор,Косметический,2022.0,Панельный,Наземная,Пискаревский проспект 165к1 Санкт-Петербург,2,60.050282,30.442674,60.007627,30.451388,76.44296666666668
105,298610047.0,10,24,34.0,30000,Калининский,Лесная,1.0,1.0,1.0,0.0,0.0,1.0,14.0,2.7,1.0,нет балкона,На улицу,Евроремонт,2018.0,Монолитный,Наземная,Кондратьевский проспект 68к4 Санкт-Петербург,7,59.984769,30.344363,59.984562,30.392045,40.79396666666666
107,298602349.0,10,27,34.0,22000,Калининский,Гражданский проспект,1.0,1.0,0.0,0.0,0.0,1.0,8.0,2.7,1.0,1 балкон,Во двор,Косметический,2011.0,Монолитно-кирпичный,Наземная,проспект Луначарского 78к5 Санкт-Петербург,2,60.034829,30.418195,60.035117,30.374304,42.097899999999996
108,298601316.0,7,12,35.3,25000,Красносельский,Ленинский проспект,1.0,1.0,0.0,0.0,0.0,1.0,12.0,2.7,1.0,1 балкон,На улицу,Косметический,2017.0,Монолитный,Наземная,проспект Ветеранов 171к5 Санкт-Петербург,15,59.850712,30.268356,59.841966,30.113109,117.75423333333333
109,298599160.0,22,23,34.0,28000,Невский,Рыбацкое,1.0,1.0,0.0,1.0,0.0,1.0,10.0,2.7,1.0,1 балкон,На улицу и двор,Евроремонт,2023.0,Блочный,Наземная, Славянская 8 Санкт-Петербург,1,59.830856,30.500319,59.83324,30.526191,24.1681
110,298595599.0,8,9,35.0,23000,Калининский,Академическая,1.0,1.0,1.0,0.0,0.0,1.0,14.0,2.67277397260274,1.0,нет балкона,Во двор,Евроремонт,1976.0,Кирпичный,Наземная, Руставели 37 Санкт-Петербург,1,60.012719,30.396133,60.013011,30.435039,31.31116666666667
111,298580139.0,9,9,28.9,29000,Фрунзенский,Проспект Славы,1.0,1.0,1.0,0.0,0.0,1.0,6.0,2.5,1.0,нет балкона,Во двор,Косметический,1972.0,Панельный,Наземная, Димитрова 10К1 Санкт-Петербург,18,59.856614,30.39545,59.84791,30.378337,23.001199999999997
112,298579927.0,20,25,40.0,38000,Невский,Ломоносовская,1.0,1.0,1.0,1.0,0.0,1.0,14.0,2.7,1.0,1 лоджия,На улицу,Дизайнерский,2018.0,Монолитный,Подземная, Цимбалина 25 Санкт-Петербург,7,59.877335,30.441695,59.884654,30.426846,17.09325
113,298577464.0,15,26,35.3,30000,Калининский,Лесная,1.0,1.0,0.0,1.0,0.0,0.0,9.0,2.7,1.0,1 балкон,На улицу,Косметический,2014.0,Монолитный,Наземная,Кондратьевский проспект 64к9 Санкт-Петербург,1,59.984769,30.344363,59.983256,30.390752,38.4359
114,298576591.0,10,25,38.0,25000,Красносельский,Ленинский проспект,1.0,1.0,0.0,0.0,0.0,1.0,10.0,2.67277397260274,1.0,1 лоджия,Во двор,Косметический,2015.0,Монолитный,Открытая, Маршала Казакова 78к1 Санкт-Петербург,18,59.850712,30.268356,59.868808,30.165796,80.3648
117,298573131.0,16,24,24.0,27000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.7,1.0,1 балкон,Во двор,Евроремонт,2022.0,Монолитный,Наземная,аллея Арцеуловская 17 Санкт-Петербург,7,60.008716,30.258385,60.040339,30.205546,63.99826666666667
119,298573102.0,18,18,35.5,31700,Красносельский,Ленинский проспект,1.0,1.0,0.0,0.0,0.0,0.0,8.0,2.6,1.0,1 балкон,На улицу,Евроремонт,2011.0,Панельный,Наземная,проспект Кузнецова 10к2 Санкт-Петербург,12,59.850712,30.268356,59.861435,30.194371,59.366933333333336
120,298571206.0,2,19,44.0,30000,Приморский,Комендантский проспект,1.0,1.0,0.0,0.0,0.0,1.0,13.0,2.7,1.0,нет балкона,Во двор,Евроремонт,2012.0,Кирпичный,Открытая,Шуваловский проспект 37к1 Санкт-Петербург,12,60.008716,30.258385,60.032506,30.246473,39.37485
122,298565443.0,5,9,30.0,42000,Фрунзенский,Проспект Славы,1.0,1.0,1.0,1.0,0.0,1.0,8.0,2.5,1.0,1 лоджия,На улицу,Дизайнерский,1969.0,Панельный,Наземная,проспект Славы 38к1 Санкт-Петербург,7,59.856614,30.39545,59.860676,30.394111,7.721166666666666
123,298563964.0,8,25,37.8,35000,Калининский,Гражданский проспект,1.0,1.0,1.0,1.0,0.0,1.0,10.0,2.67277397260274,1.0,1 балкон,Во двор,Евроремонт,2010.0,Кирпичный,Наземная,Учительская  18к1 Санкт-Петербург,2,60.034829,30.418195,60.032578,30.404954,19.150100000000002
124,298563794.0,4,9,31.0,30000,Фрунзенский,Проспект Славы,1.0,1.0,0.0,1.0,1.0,0.0,8.0,2.5,1.0,1 балкон,Во двор,Косметический,1966.0,Кирпичный,Наземная,проспект Славы 30К1 Санкт-Петербург,4,59.856614,30.39545,59.858349,30.387428,8.559716666666667
125,298559245.0,12,14,34.5,38000,Невский,Новочеркасская,1.0,1.0,0.0,0.0,0.0,0.0,10.0,2.67277397260274,1.0,1 балкон,На улицу,Евроремонт,2020.0,Монолитный,Наземная,Октябрьская набережная 34к2 Санкт-Петербург,12,59.928916,30.411485,59.905276,30.438434,45.964733333333335
126,298558722.0,8,19,37.7,32000,Кировский,Проспект Ветеранов,1.0,1.0,0.0,1.0,0.0,1.0,14.0,2.8,1.0,1 балкон,На улицу,Косметический,2007.0,Кирпичный,Наземная,Ленинский проспект 111к2 Санкт-Петербург,7,59.841961,30.252115,59.850513,30.244209,16.373883333333332
127,298557145.0,4,5,35.0,17000,Колпинский,Рыбацкое,1.0,1.0,1.0,0.0,0.0,0.0,7.0,2.5,1.0,нет балкона,Во двор,Евроремонт,1964.0,Блочный,Наземная,Плановая  24 Санкт-Петербург,7,59.830856,30.500319,59.808048,30.586189,85.25305
128,298555398.0,6,6,35.0,25000,Калининский,Академическая,1.0,1.0,0.0,0.0,0.0,1.0,9.0,2.5,1.0,нет балкона,Во двор,Евроремонт,1977.0,Кирпичный,Наземная,проспект Непокоренных 74 Санкт-Петербург,6,60.012719,30.396133,59.994171,30.431868,40.334633333333336
129,298554841.0,19,24,33.8,16000,Красногвардейский,Академическая,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.67277397260274,1.0,1 балкон,Во двор,Косметический,2019.0,Панельный,Наземная, Чарушинская 10 Санкт-Петербург,7,60.012719,30.396133,60.009157,30.478903,79.4248
130,298554664.0,12,25,45.0,35000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,12.0,2.7,1.0,1 лоджия,На улицу,Евроремонт,2010.0,Кирпичный,Подземная,проспект Королева 61 Санкт-Петербург,12,60.008716,30.258385,60.030807,30.243967,36.8405
