,id,floor,floors_count,total_meters,price_per_month,district,underground,Холодильник,Стиральная машина,Телевизор,Посудомоечная машина,Кондиционер,Интернет,Площадь кухни,Высота потолков,Санузел,Балкон/лоджия,Вид из окон,Ремонт,Год постройки,Тип дома,Парковка,adress,time_to_rent,m_lat,m_long,a_lat,a_long
93,298647700.0,5,17,38.5,42000,Выборгский,Озерки,1.0,1.0,1.0,1.0,0.0,1.0,11.0,2.7,1.0,1 балкон,Во двор,Евроремонт,2016.0,Кирпичный,Наземная,Лиственная  18к1 Санкт-Петербург,3,60.037144,30.321869,60.028357,30.337185
94,298643854.0,16,28,36.0,30000,Невский,Рыбацкое,1.0,1.0,0.0,0.0,0.0,1.0,9.0,2.6,1.0,1 балкон,Во двор,Косметический,2010.0,Монолитно-кирпичный,Наземная,Караваевская  28к1 Санкт-Петербург,4,59.830856,30.500319,59.832114,30.510057
95,298642385.0,1,24,35.0,38000,Невский,Улица Дыбенко,1.0,1.0,0.0,0.0,0.0,1.0,6.0,2.67277397260274,1.0,нет балкона,Во двор,Косметический,2023.0,Монолитный,Многоуровневая, Крыленко 6к2 Санкт-Петербург,6,59.907437,30.483368,59.895872,30.455592
96,298640964.0,2,12,35.8,25000,Московский,Московская,1.0,1.0,1.0,0.0,0.0,1.0,7.3,2.67277397260274,1.0,1 лоджия,Во двор,Косметический,1979.0,Панельный,Наземная,Пулковское шоссе 5К1 Санкт-Петербург,2,59.852018,30.322399,59.839276,30.318895
97,298635852.0,3,26,31.0,27000,Фрунзенский,Проспект Славы,1.0,1.0,0.0,0.0,0.0,1.0,10.0,2.8,1.0,1 балкон,Во двор,Евроремонт,1998.0,Кирпичный,Наземная,проспект Славы 31 Санкт-Петербург,12,59.856614,30.39545,59.856573,30.384949
98,298629116.0,22,25,32.0,25000,Пушкинский,Купчино,1.0,1.0,1.0,0.0,0.0,1.0,7.0,2.7,1.0,1 балкон,Во двор,Косметический,2015.0,Монолитный,Наземная,проспект Новгородский 10 Санкт-Петербург,4,59.829807,30.375453,59.806821,30.369282
99,298626480.0,16,20,36.0,40000,Василеостровский,Приморская,1.0,1.0,1.0,1.0,0.0,1.0,10.8,2.67277397260274,1.0,1 лоджия,На улицу,Евроремонт,2020.0,Монолитный,Наземная,бульвар Вилькицкий 7 Санкт-Петербург,12,59.94846,30.234607,59.938491,30.196428
100,298625125.0,2,28,37.0,28000,Невский,Рыбацкое,1.0,1.0,0.0,0.0,0.0,1.0,8.0,2.6,1.0,нет балкона,Во двор,Косметический,2010.0,Монолитно-кирпичный,Наземная,Караваевская  28к1 Санкт-Петербург,6,59.830856,30.500319,59.832114,30.510057
101,298620274.0,8,17,32.0,35000,Кировский,Нарвская,1.0,1.0,1.0,0.0,0.0,1.0,8.0,2.7,1.0,1 балкон,Во двор,Косметический,2010.0,Блочный,Наземная,Оборонная  22 Санкт-Петербург,2,59.901111,30.275004,59.893087,30.259607
102,298615058.0,3,10,34.0,19000,Московский,Звездная,1.0,1.0,0.0,0.0,0.0,1.0,8.0,2.5,1.0,1 балкон,Во двор,Косметический,1970.0,Кирпичный,Наземная, Типанова 29 Санкт-Петербург,9,59.83328,30.349447,59.853975,30.357289
103,298615037.0,10,26,41.0,30000,Приморский,Комендантский проспект,1.0,1.0,1.0,1.0,0.0,0.0,10.0,2.7,1.0,1 балкон,Во двор,Евроремонт,2008.0,Монолитно-кирпичный,Наземная,Камышовая  38к1 Санкт-Петербург,17,60.008716,30.258385,60.009017,30.220126
104,298612331.0,6,14,44.1,28000,Красногвардейский,Девяткино,0.0,1.0,0.0,0.0,0.0,1.0,22.0,2.7,1.0,1 балкон,Во двор,Косметический,2022.0,Панельный,Наземная,Пискаревский проспект 165к1 Санкт-Петербург,2,60.050282,30.442674,60.007627,30.451388
105,298610047.0,10,24,34.0,30000,Калининский,Лесная,1.0,1.0,1.0,0.0,0.0,1.0,14.0,2.7,1.0,нет балкона,На улицу,Евроремонт,2018.0,Монолитный,Наземная,Кондратьевский проспект 68к4 Санкт-Петербург,7,59.984769,30.344363,59.984562,30.392045
106,298609100.0,3,4,37.0,33000,Пушкинский,Купчино,1.0,1.0,1.0,0.0,0.0,1.0,7.0,2.8,1.0,"1 лоджия, 1 балкон",Во двор,Евроремонт,2021.0,Монолитный,Наземная, Образцовая 6к3 Санкт-Петербург,14,59.829807,30.375453,59.75302,30.366812
107,298602349.0,10,27,34.0,22000,Калининский,Гражданский проспект,1.0,1.0,0.0,0.0,0.0,1.0,8.0,2.7,1.0,1 балкон,Во двор,Косметический,2011.0,Монолитно-кирпичный,Наземная,проспект Луначарского 78к5 Санкт-Петербург,2,60.034829,30.418195,60.035117,30.374304
108,298601316.0,7,12,35.3,25000,Красносельский,Ленинский проспект,1.0,1.0,0.0,0.0,0.0,1.0,12.0,2.7,1.0,1 балкон,На улицу,Косметический,2017.0,Монолитный,Наземная,проспект Ветеранов 171к5 Санкт-Петербург,15,59.850712,30.268356,59.841966,30.113109
109,298599160.0,22,23,34.0,28000,Невский,Рыбацкое,1.0,1.0,0.0,1.0,0.0,1.0,10.0,2.7,1.0,1 балкон,На улицу и двор,Евроремонт,2023.0,Блочный,Наземная, Славянская 8 Санкт-Петербург,1,59.830856,30.500319,59.83324,30.526191
110,298595599.0,8,9,35.0,23000,Калининский,Академическая,1.0,1.0,1.0,0.0,0.0,1.0,14.0,2.67277397260274,1.0,нет балкона,Во двор,Евроремонт,1976.0,Кирпичный,Наземная, Руставели 37 Санкт-Петербург,1,60.012719,30.396133,60.013011,30.435039
111,298580139.0,9,9,28.9,29000,Фрунзенский,Проспект Славы,1.0,1.0,1.0,0.0,0.0,1.0,6.0,2.5,1.0,нет балкона,Во двор,Косметический,1972.0,Панельный,Наземная, Димитрова 10К1 Санкт-Петербург,18,59.856614,30.39545,59.84791,30.378337
112,298579927.0,20,25,40.0,38000,Невский,Ломоносовская,1.0,1.0,1.0,1.0,0.0,1.0,14.0,2.7,1.0,1 лоджия,На улицу,Дизайнерский,2018.0,Монолитный,Подземная, Цимбалина 25 Санкт-Петербург,7,59.877335,30.441695,59.884654,30.426846
113,298577464.0,15,26,35.3,30000,Калининский,Лесная,1.0,1.0,0.0,1.0,0.0,0.0,9.0,2.7,1.0,1 балкон,На улицу,Косметический,2014.0,Монолитный,Наземная,Кондратьевский проспект 64к9 Санкт-Петербург,1,59.984769,30.344363,59.983256,30.390752
114,298576591.0,10,25,38.0,25000,Красносельский,Ленинский проспект,1.0,1.0,0.0,0.0,0.0,1.0,10.0,2.67277397260274,1.0,1 лоджия,Во двор,Косметический,2015.0,Монолитный,Открытая, Маршала Казакова 78к1 Санкт-Петербург,18,59.850712,30.268356,59.868808,30.165796
115,298573975.0,1,4,41.5,38000,Курортный,Беговая,1.0,1.0,1.0,1.0,0.0,1.0,12.0,3.0,1.0,1 лоджия,Во двор,Евроремонт,2015.0,Монолитный,Наземная, Николая Соколова 34 Санкт-Петербург,16,59.988005,30.202609,60.053638,30.006129
116,298573149.0,1,5,36.0,25000,Московский,Звездная,1.0,1.0,0.0,0.0,0.0,1.0,15.0,2.6,1.0,1 лоджия,Во двор,Евроремонт,2023.0,Монолитный,Наземная, Струве 14к1 Санкт-Петербург,6,59.83328,30.349447,59.765732,30.31762
117,298573131.0,16,24,24.0,27000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.7,1.0,1 балкон,Во двор,Евроремонт,2022.0,Монолитный,Наземная,аллея Арцеуловская 17 Санкт-Петербург,7,60.008716,30.258385,60.040339,30.205546
118,298573112.0,4,18,20.0,18400,Красногвардейский,Девяткино,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.6,1.0,1 лоджия,Во двор,Евроремонт,2023.0,Панельный,Наземная,Полюстрово 8к2 Санкт-Петербург,9,60.050282,30.442674,59.973131,30.40234
119,298573102.0,18,18,35.5,31700,Красносельский,Ленинский проспект,1.0,1.0,0.0,0.0,0.0,0.0,8.0,2.6,1.0,1 балкон,На улицу,Евроремонт,2011.0,Панельный,Наземная,проспект Кузнецова 10к2 Санкт-Петербург,12,59.850712,30.268356,59.861435,30.194371
120,298571206.0,2,19,44.0,30000,Приморский,Комендантский проспект,1.0,1.0,0.0,0.0,0.0,1.0,13.0,2.7,1.0,нет балкона,Во двор,Евроремонт,2012.0,Кирпичный,Открытая,Шуваловский проспект 37к1 Санкт-Петербург,12,60.008716,30.258385,60.032506,30.246473
121,298570085.0,10,25,38.5,33000,Выборгский,Парнас,1.0,1.0,0.0,1.0,0.0,1.0,16.8,2.7,1.0,1 лоджия,Во двор,Дизайнерский,2020.0,Монолитный,Наземная,Заречная  15к1 Санкт-Петербург,2,60.066913,30.334023,59.778045,30.146392
122,298565443.0,5,9,30.0,42000,Фрунзенский,Проспект Славы,1.0,1.0,1.0,1.0,0.0,1.0,8.0,2.5,1.0,1 лоджия,На улицу,Дизайнерский,1969.0,Панельный,Наземная,проспект Славы 38к1 Санкт-Петербург,7,59.856614,30.39545,59.860676,30.394111
123,298563964.0,8,25,37.8,35000,Калининский,Гражданский проспект,1.0,1.0,1.0,1.0,0.0,1.0,10.0,2.67277397260274,1.0,1 балкон,Во двор,Евроремонт,2010.0,Кирпичный,Наземная,Учительская  18к1 Санкт-Петербург,2,60.034829,30.418195,60.032578,30.404954
124,298563794.0,4,9,31.0,30000,Фрунзенский,Проспект Славы,1.0,1.0,0.0,1.0,1.0,0.0,8.0,2.5,1.0,1 балкон,Во двор,Косметический,1966.0,Кирпичный,Наземная,проспект Славы 30К1 Санкт-Петербург,4,59.856614,30.39545,59.858349,30.387428
125,298559245.0,12,14,34.5,38000,Невский,Новочеркасская,1.0,1.0,0.0,0.0,0.0,0.0,10.0,2.67277397260274,1.0,1 балкон,На улицу,Евроремонт,2020.0,Монолитный,Наземная,Октябрьская набережная 34к2 Санкт-Петербург,12,59.928916,30.411485,59.905276,30.438434
126,298558722.0,8,19,37.7,32000,Кировский,Проспект Ветеранов,1.0,1.0,0.0,1.0,0.0,1.0,14.0,2.8,1.0,1 балкон,На улицу,Косметический,2007.0,Кирпичный,Наземная,Ленинский проспект 111к2 Санкт-Петербург,7,59.841961,30.252115,59.850513,30.244209
127,298557145.0,4,5,35.0,17000,Колпинский,Рыбацкое,1.0,1.0,1.0,0.0,0.0,0.0,7.0,2.5,1.0,нет балкона,Во двор,Евроремонт,1964.0,Блочный,Наземная,Плановая  24 Санкт-Петербург,7,59.830856,30.500319,59.808048,30.586189
128,298555398.0,6,6,35.0,25000,Калининский,Академическая,1.0,1.0,0.0,0.0,0.0,1.0,9.0,2.5,1.0,нет балкона,Во двор,Евроремонт,1977.0,Кирпичный,Наземная,проспект Непокоренных 74 Санкт-Петербург,6,60.012719,30.396133,59.994171,30.431868
129,298554841.0,19,24,33.8,16000,Красногвардейский,Академическая,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.67277397260274,1.0,1 балкон,Во двор,Косметический,2019.0,Панельный,Наземная, Чарушинская 10 Санкт-Петербург,7,60.012719,30.396133,60.009157,30.478903
130,298554664.0,12,25,45.0,35000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,12.0,2.7,1.0,1 лоджия,На улицу,Евроремонт,2010.0,Кирпичный,Подземная,проспект Королева 61 Санкт-Петербург,12,60.008716,30.258385,60.030807,30.243967
131,298549097.0,15,22,42.0,33000,Красносельский,Ленинский проспект,1.0,1.0,0.0,0.0,0.0,1.0,14.0,2.7,1.0,1 лоджия,На улицу,Евроремонт,2017.0,Монолитный,Наземная,проспект Героев 18 Санкт-Петербург,7,59.850712,30.268356,59.866734,30.1677
132,298539698.0,9,24,41.7,30000,Приморский,Комендантский проспект,1.0,1.0,1.0,0.0,0.0,1.0,16.5,2.67277397260274,1.0,1 балкон,Во двор,Евроремонт,2015.0,Монолитный,Наземная,проспект Королева 59к2 Санкт-Петербург,14,60.008716,30.258385,60.029076,30.247668
133,298537857.0,20,24,28.5,26000,Приморский,Комендантский проспект,1.0,1.0,0.0,0.0,0.0,1.0,7.8,2.7,1.0,1 лоджия,Во двор,Евроремонт,2020.0,Монолитно-кирпичный,Наземная, Плесецкая 10 Санкт-Петербург,17,60.008716,30.258385,60.03371,30.214808
134,298533644.0,2,4,50.0,50000,Адмиралтейский,Балтийская,1.0,1.0,1.0,1.0,1.0,1.0,9.0,2.9,1.0,нет балкона,Во двор,Евроремонт,1839.0,Кирпичный,Наземная,Садовая  115 Санкт-Петербург,18,59.907207,30.299725,59.917939,30.286215
135,298532490.0,17,24,37.0,28000,Приморский,Комендантский проспект,1.0,1.0,0.0,0.0,0.0,1.0,14.0,2.7,1.0,1 лоджия,Во двор,Евроремонт,2020.0,Монолитно-кирпичный,Многоуровневая, Плесецкая 10 Санкт-Петербург,9,60.008716,30.258385,60.03371,30.214808
